Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-005746,2024-06-18,2024,6,Q2,Summer,CUST-07985,Female,New,Europe,Italy,Books & Media,Software,Antivirus Pro,45.17,1,0.0,45.17,25.31,19.86,43.97,18.66,Standard,13,Credit Card,Returned
ORD-005747,2023-02-27,2023,2,Q1,Winter,CUST-07424,Female,Premium,Asia,China,Books & Media,Software,VPN Premium 1Y,92.73,4,0.25,278.19,226.06,52.13,18.74,79.68,Overnight,18,Cash on Delivery,Delivered
ORD-005748,2023-06-22,2023,6,Q2,Summer,CUST-04341,Female,Regular,Middle East,Jordan,Home & Kitchen,Appliances,Rice Cooker,210.45,2,0.05,399.85,233.73,166.12,41.55,48.17,Express,13,Apple Pay,Delivered
ORD-005749,2021-10-10,2021,10,Q4,Fall,CUST-05766,Female,Premium,North America,USA,Home & Kitchen,Kitchen Tools,Storage Container Set,102.66,2,0.15,174.52,114.33,60.19,34.49,18.38,Standard,9,Cash on Delivery,Delivered
ORD-005750,2022-09-28,2022,9,Q3,Fall,CUST-05696,Male,Premium,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,42.76,10,0.5,213.8,218.0,-4.2,-1.96,9.11,Economy,8,Cash on Delivery,Returned
ORD-005751,2022-11-10,2022,11,Q4,Fall,CUST-07316,Male,Regular,North America,USA,Books & Media,Software,VPN Premium 1Y,169.06,5,0.2,676.24,476.92,199.32,29.47,7.55,Standard,6,Apple Pay,Delivered
ORD-005752,2023-10-02,2023,10,Q4,Fall,CUST-03017,Female,Regular,Middle East,Jordan,Beauty & Health,Supplements,Whey Protein 2kg,78.51,1,0.15,66.73,42.69,24.04,36.03,46.35,Express,9,PayPal,Delivered
ORD-005753,2023-06-20,2023,6,Q2,Summer,CUST-06405,Female,Regular,Asia,South Korea,Electronics,Smartphones,OnePlus 11,557.58,5,0.2,2230.32,1777.05,453.27,20.32,62.85,Overnight,24,Cash on Delivery,Cancelled
ORD-005754,2024-04-01,2024,4,Q2,Spring,CUST-01867,Male,Premium,Europe,Italy,Clothing,Footwear,Nike Air Max,180.82,1,0.0,180.82,92.98,87.84,48.58,31.32,Express,7,Bank Transfer,Returned
ORD-005755,2022-12-13,2022,12,Q4,Winter,CUST-07063,Male,Regular,Middle East,Jordan,Beauty & Health,Skincare,Vitamin C Serum,51.95,1,0.2,41.56,36.51,5.05,12.15,47.61,Express,18,Google Pay,Delivered
ORD-005756,2021-09-08,2021,9,Q3,Fall,CUST-07189,Female,New,Asia,Singapore,Books & Media,Books,Rich Dad Poor Dad,38.82,2,0.3,54.35,37.33,17.02,31.32,83.61,Overnight,25,Credit Card,Processing
ORD-005757,2024-03-01,2024,3,Q1,Spring,CUST-07049,Female,Regular,Asia,Singapore,Clothing,Men's Wear,Classic T-Shirt,47.64,2,0.0,95.28,47.77,47.51,49.86,18.82,Standard,23,Apple Pay,Delivered
ORD-005758,2023-11-19,2023,11,Q4,Fall,CUST-07937,Female,Premium,North America,USA,Clothing,Women's Wear,Summer Dress,31.52,3,0.5,47.28,69.95,-22.67,-47.95,15.58,Standard,6,Cash on Delivery,Delivered
ORD-005759,2023-01-19,2023,1,Q1,Winter,CUST-06495,Male,Regular,North America,USA,Beauty & Health,Supplements,Omega-3 Fish Oil,61.15,1,0.0,61.15,35.64,25.51,41.72,94.58,Overnight,6,Cash on Delivery,Cancelled
ORD-005760,2023-10-26,2023,10,Q4,Fall,CUST-06586,Male,New,North America,Canada,Books & Media,Software,VPN Premium 1Y,145.49,5,0.4,436.47,487.71,-51.24,-11.74,5.81,Economy,10,Apple Pay,Returned
ORD-005761,2023-10-09,2023,10,Q4,Fall,CUST-06327,Male,VIP,Asia,China,Home & Kitchen,Furniture,TV Stand,145.29,1,0.4,87.17,90.4,-3.23,-3.71,25.91,Express,22,Google Pay,Cancelled
ORD-005762,2022-07-23,2022,7,Q3,Summer,CUST-01897,Male,New,North America,USA,Electronics,Tablets,Amazon Fire HD 10,230.35,1,0.5,115.17,148.22,-33.05,-28.7,6.28,Economy,7,Google Pay,Processing
ORD-005763,2023-07-12,2023,7,Q3,Summer,CUST-04985,Female,Regular,Europe,Spain,Home & Kitchen,Furniture,Bedside Table,324.82,4,0.25,974.46,804.33,170.13,17.46,6.12,Economy,13,Google Pay,Delivered
ORD-005764,2022-02-11,2022,2,Q1,Winter,CUST-01696,Male,VIP,Middle East,Egypt,Home & Kitchen,Furniture,Study Desk,364.25,5,0.0,1821.25,1163.51,657.74,36.11,18.03,Standard,10,Bank Transfer,Processing
ORD-005765,2023-06-30,2023,6,Q2,Summer,CUST-04326,Male,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,36.4,3,0.0,109.2,75.22,33.98,31.12,9.18,Standard,6,Google Pay,Delivered
ORD-005766,2024-08-17,2024,8,Q3,Summer,CUST-03773,Male,Regular,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,106.55,1,0.05,101.22,67.26,33.96,33.55,15.19,Standard,15,Cash on Delivery,Delivered
ORD-005767,2024-04-23,2024,4,Q2,Spring,CUST-05320,Male,Regular,Middle East,Kuwait,Books & Media,Books,Rich Dad Poor Dad,28.64,1,0.0,28.64,19.63,9.01,31.46,3.15,Economy,11,PayPal,Delivered
ORD-005768,2023-02-05,2023,2,Q1,Winter,CUST-06129,Female,New,Europe,Spain,Beauty & Health,Supplements,Omega-3 Fish Oil,19.25,5,0.25,72.19,46.64,25.55,35.39,19.29,Standard,14,Apple Pay,Returned
ORD-005769,2024-04-30,2024,4,Q2,Spring,CUST-06232,Male,Premium,Middle East,Saudi Arabia,Books & Media,Software,Photo Editing Suite,161.92,2,0.25,242.88,221.75,21.13,8.7,3.0,Economy,18,Bank Transfer,Returned
ORD-005770,2023-07-31,2023,7,Q3,Summer,CUST-02563,Male,Premium,Asia,China,Home & Kitchen,Appliances,Coffee Maker,227.57,3,0.15,580.3,470.22,110.08,18.97,2.8,Economy,24,Bank Transfer,Delivered
ORD-005771,2024-02-07,2024,2,Q1,Winter,CUST-02720,Male,VIP,North America,Mexico,Electronics,Laptops,MacBook Air M2,1611.27,1,0.0,1611.27,865.96,745.31,46.26,92.13,Overnight,8,Apple Pay,Delivered
ORD-005772,2024-01-17,2024,1,Q1,Winter,CUST-03375,Male,Regular,Asia,Singapore,Electronics,Tablets,iPad Pro 12.9,509.01,2,0.05,967.12,547.31,419.81,43.41,75.67,Overnight,25,Debit Card,Delivered
ORD-005773,2023-03-31,2023,3,Q1,Spring,CUST-04627,Male,Regular,Europe,Spain,Electronics,Laptops,Dell XPS 15,1893.92,2,0.1,3409.06,2167.46,1241.6,36.42,9.0,Economy,8,PayPal,Delivered
ORD-005774,2023-05-22,2023,5,Q2,Spring,CUST-02807,Male,Regular,Europe,Spain,Beauty & Health,Skincare,Vitamin C Serum,77.05,7,0.0,539.35,250.41,288.94,53.57,39.43,Express,8,PayPal,Cancelled
ORD-005775,2023-06-24,2023,6,Q2,Summer,CUST-06364,Female,Regular,Asia,Singapore,Beauty & Health,Supplements,Omega-3 Fish Oil,69.21,7,0.15,411.8,243.14,168.66,40.96,9.4,Economy,15,Google Pay,Delivered
ORD-005776,2022-06-03,2022,6,Q2,Summer,CUST-04449,Female,Regular,Europe,UK,Clothing,Women's Wear,Maxi Skirt,71.11,3,0.25,160.0,128.72,31.28,19.55,21.11,Express,11,PayPal,Processing
ORD-005777,2024-01-19,2024,1,Q1,Winter,CUST-07080,Female,Premium,Europe,Germany,Clothing,Footwear,Vans Old Skool,129.77,3,0.3,272.52,241.1,31.42,11.53,42.84,Express,11,Bank Transfer,Delivered
ORD-005778,2023-08-10,2023,8,Q3,Summer,CUST-07833,Male,Regular,North America,Canada,Books & Media,Books,Rich Dad Poor Dad,17.34,2,0.4,20.81,19.37,1.44,6.92,2.75,Economy,10,Google Pay,Delivered
ORD-005779,2024-03-07,2024,3,Q1,Spring,CUST-02216,Male,Premium,Middle East,Egypt,Books & Media,Software,Photo Editing Suite,236.31,4,0.0,945.24,600.93,344.31,36.43,13.81,Standard,14,Cash on Delivery,Delivered
ORD-005780,2022-03-04,2022,3,Q1,Spring,CUST-06384,Female,Regular,Middle East,Kuwait,Beauty & Health,Skincare,Moisturizing Cream,78.18,5,0.15,332.27,193.23,139.04,41.85,46.77,Express,9,PayPal,Delivered
ORD-005781,2023-02-26,2023,2,Q1,Winter,CUST-02923,Male,Regular,Middle East,Kuwait,Books & Media,Books,Deep Work,10.66,1,0.5,5.33,7.36,-2.03,-38.09,13.95,Standard,14,PayPal,Delivered
ORD-005782,2024-03-17,2024,3,Q1,Spring,CUST-05115,Male,Premium,North America,Mexico,Clothing,Footwear,Puma Running Shoes,199.55,2,0.2,319.28,272.56,46.72,14.63,3.92,Economy,7,Debit Card,Cancelled
ORD-005783,2024-01-15,2024,1,Q1,Winter,CUST-02735,Female,Regular,Asia,China,Home & Kitchen,Furniture,Bedside Table,544.01,1,0.0,544.01,257.88,286.13,52.6,6.08,Economy,21,Bank Transfer,Delivered
ORD-005784,2021-03-18,2021,3,Q1,Spring,CUST-01137,Male,Regular,Asia,Japan,Beauty & Health,Skincare,Retinol Night Cream,31.34,2,0.1,56.41,39.51,16.9,29.96,6.74,Standard,12,Google Pay,Delivered
ORD-005785,2022-01-22,2022,1,Q1,Winter,CUST-01033,Female,Regular,Europe,Italy,Electronics,Laptops,MacBook Air M2,652.82,4,0.4,1566.77,1501.72,65.05,4.15,6.86,Economy,7,Credit Card,Cancelled
ORD-005786,2022-10-04,2022,10,Q4,Fall,CUST-01214,Male,New,Middle East,Saudi Arabia,Clothing,Men's Wear,Chino Pants,98.95,2,0.0,197.9,99.56,98.34,49.69,67.93,Overnight,18,Google Pay,Delivered
ORD-005787,2021-12-27,2021,12,Q4,Winter,CUST-05600,Female,VIP,Europe,Spain,Clothing,Women's Wear,High-Waist Jeans,90.97,1,0.05,86.42,47.65,38.77,44.86,65.94,Overnight,12,Google Pay,Delivered
ORD-005788,2023-12-23,2023,12,Q4,Winter,CUST-01042,Male,Regular,Middle East,Kuwait,Clothing,Footwear,Nike Air Max,73.91,1,0.05,70.21,51.76,18.45,26.28,2.01,Economy,7,Bank Transfer,Delivered
ORD-005789,2023-09-10,2023,9,Q3,Fall,CUST-03941,Male,Regular,North America,Mexico,Books & Media,Books,Deep Work,39.09,6,0.1,211.09,166.58,44.51,21.09,52.74,Overnight,9,Bank Transfer,Delivered
ORD-005790,2023-10-05,2023,10,Q4,Fall,CUST-01442,Female,Premium,Middle East,UAE,Home & Kitchen,Furniture,Office Chair,454.15,4,0.4,1089.96,873.1,216.86,19.9,37.97,Express,17,Credit Card,Delivered
ORD-005791,2022-02-08,2022,2,Q1,Winter,CUST-07311,Female,VIP,Middle East,UAE,Clothing,Women's Wear,Summer Dress,30.43,1,0.0,30.43,20.05,10.38,34.11,7.17,Standard,16,Apple Pay,Delivered
ORD-005792,2024-04-15,2024,4,Q2,Spring,CUST-07637,Male,Regular,Asia,South Korea,Clothing,Women's Wear,Yoga Pants,112.29,3,0.15,286.34,181.96,104.38,36.45,2.68,Economy,14,Apple Pay,Returned
ORD-005793,2023-09-04,2023,9,Q3,Fall,CUST-01787,Male,New,Middle East,Kuwait,Clothing,Men's Wear,Classic T-Shirt,91.8,3,0.05,261.63,180.6,81.03,30.97,17.72,Standard,13,Bank Transfer,Delivered
ORD-005794,2023-02-26,2023,2,Q1,Winter,CUST-01943,Male,Regular,Asia,India,Beauty & Health,Skincare,Retinol Night Cream,63.18,1,0.05,60.02,40.67,19.35,32.24,42.89,Express,12,Cash on Delivery,Returned
ORD-005795,2023-12-25,2023,12,Q4,Winter,CUST-06908,Female,New,North America,USA,Books & Media,Books,Thinking Fast and Slow,34.7,3,0.0,104.1,55.13,48.97,47.04,42.84,Express,6,Apple Pay,Delivered
ORD-005796,2023-04-20,2023,4,Q2,Spring,CUST-06841,Male,Regular,North America,Canada,Beauty & Health,Supplements,Omega-3 Fish Oil,22.99,6,0.0,137.94,96.86,41.08,29.78,35.95,Express,5,Cash on Delivery,Delivered
ORD-005797,2022-12-10,2022,12,Q4,Winter,CUST-02354,Female,New,North America,USA,Electronics,Smartphones,Xiaomi 13,788.37,1,0.0,788.37,467.24,321.13,40.73,81.48,Overnight,8,Cash on Delivery,Delivered
ORD-005798,2024-03-20,2024,3,Q1,Spring,CUST-07235,Female,VIP,Europe,Germany,Clothing,Women's Wear,Blouse Top,73.53,4,0.05,279.41,194.82,84.59,30.27,6.12,Standard,14,Credit Card,Delivered
ORD-005799,2023-05-27,2023,5,Q2,Spring,CUST-06576,Male,Regular,Asia,China,Electronics,Tablets,Samsung Galaxy Tab S9,774.3,1,0.05,735.58,556.66,178.92,24.32,15.7,Standard,10,Apple Pay,Processing
ORD-005800,2022-07-21,2022,7,Q3,Summer,CUST-01622,Female,VIP,Asia,South Korea,Beauty & Health,Skincare,Moisturizing Cream,49.34,3,0.3,103.61,83.22,20.39,19.68,7.57,Standard,11,Debit Card,Delivered
ORD-005801,2023-01-28,2023,1,Q1,Winter,CUST-02914,Female,New,Asia,China,Electronics,Laptops,MacBook Air M2,2033.67,5,0.0,10168.35,7115.27,3053.08,30.03,42.21,Express,24,Google Pay,Delivered
ORD-005802,2024-07-05,2024,7,Q3,Summer,CUST-03033,Male,Premium,Asia,Japan,Books & Media,Books,The Psychology of Money,25.6,4,0.2,81.92,55.21,26.71,32.6,6.88,Standard,23,Google Pay,Delivered
ORD-005803,2023-01-21,2023,1,Q1,Winter,CUST-07085,Female,New,Asia,South Korea,Books & Media,Books,The Psychology of Money,25.73,4,0.05,97.77,53.11,44.66,45.68,8.92,Economy,23,Bank Transfer,Delivered
ORD-005804,2022-12-26,2022,12,Q4,Winter,CUST-05547,Female,New,Middle East,Egypt,Clothing,Women's Wear,Blouse Top,70.1,1,0.0,70.1,41.5,28.6,40.8,9.43,Economy,12,Credit Card,Delivered
ORD-005805,2021-08-12,2021,8,Q3,Summer,CUST-02718,Female,Regular,Middle East,UAE,Beauty & Health,Supplements,Multivitamin Pack,64.22,2,0.4,77.06,90.55,-13.49,-17.51,4.97,Economy,13,PayPal,Delivered
ORD-005806,2024-04-26,2024,4,Q2,Spring,CUST-06690,Female,New,North America,Canada,Books & Media,Software,Adobe Creative Cloud,197.07,1,0.0,197.07,127.88,69.19,35.11,76.79,Overnight,3,Debit Card,Delivered
ORD-005807,2022-07-10,2022,7,Q3,Summer,CUST-04938,Male,VIP,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,35.29,8,0.0,282.32,202.37,79.95,28.32,88.85,Overnight,8,Google Pay,Delivered
ORD-005808,2021-07-13,2021,7,Q3,Summer,CUST-06342,Male,Regular,Middle East,Jordan,Beauty & Health,Skincare,Moisturizing Cream,63.3,4,0.15,215.22,122.83,92.39,42.93,4.48,Economy,7,Apple Pay,Delivered
ORD-005809,2022-11-24,2022,11,Q4,Fall,CUST-07116,Male,Premium,Middle East,Jordan,Beauty & Health,Skincare,Hyaluronic Acid,83.48,1,0.1,75.13,42.17,32.96,43.87,42.2,Express,11,Cash on Delivery,Processing
ORD-005810,2024-05-15,2024,5,Q2,Spring,CUST-07453,Female,New,Middle East,Kuwait,Beauty & Health,Supplements,Collagen Peptides,45.03,1,0.3,31.52,31.01,0.51,1.62,36.93,Express,7,PayPal,Delivered
ORD-005811,2023-06-27,2023,6,Q2,Summer,CUST-01857,Female,New,Middle East,Kuwait,Books & Media,Books,Atomic Habits,35.21,1,0.3,24.65,24.59,0.06,0.24,51.59,Overnight,13,Google Pay,Delivered
ORD-005812,2021-11-08,2021,11,Q4,Fall,CUST-06351,Male,Regular,Europe,France,Clothing,Women's Wear,Blouse Top,21.06,1,0.0,21.06,14.12,6.94,32.95,7.33,Economy,7,Google Pay,Returned
ORD-005813,2022-02-20,2022,2,Q1,Winter,CUST-06957,Male,New,North America,Canada,Books & Media,Books,Atomic Habits,28.79,1,0.4,17.27,21.3,-4.03,-23.34,40.4,Express,6,Debit Card,Delivered
ORD-005814,2023-12-05,2023,12,Q4,Winter,CUST-04809,Male,New,Middle East,Egypt,Clothing,Men's Wear,Hoodie Sweatshirt,67.13,2,0.25,100.69,79.5,21.19,21.04,18.73,Standard,10,Credit Card,Processing
ORD-005815,2022-12-17,2022,12,Q4,Winter,CUST-03191,Female,Premium,Middle East,Kuwait,Books & Media,Software,Microsoft Office 365,90.78,2,0.25,136.17,104.99,31.18,22.9,10.08,Standard,10,Apple Pay,Delivered
ORD-005816,2024-05-31,2024,5,Q2,Spring,CUST-07897,Female,Regular,Middle East,Egypt,Home & Kitchen,Furniture,Office Chair,108.56,6,0.5,325.68,424.99,-99.31,-30.49,67.43,Overnight,12,PayPal,Delivered
ORD-005817,2023-10-31,2023,10,Q4,Fall,CUST-06906,Female,Regular,North America,USA,Electronics,Tablets,Huawei MatePad 11,243.16,5,0.5,607.9,909.12,-301.22,-49.55,4.06,Economy,8,Apple Pay,Delivered
ORD-005818,2022-11-22,2022,11,Q4,Fall,CUST-05688,Female,Premium,Asia,China,Beauty & Health,Skincare,Moisturizing Cream,58.01,2,0.25,87.02,79.0,8.02,9.22,17.61,Standard,14,Debit Card,Processing
ORD-005819,2023-08-15,2023,8,Q3,Summer,CUST-06060,Female,Regular,Middle East,Saudi Arabia,Home & Kitchen,Furniture,Study Desk,469.64,3,0.0,1408.92,816.15,592.77,42.07,65.42,Overnight,10,Bank Transfer,Returned
ORD-005820,2023-04-28,2023,4,Q2,Spring,CUST-05809,Female,Regular,North America,Mexico,Home & Kitchen,Furniture,Bookshelf 5-Tier,192.29,2,0.3,269.21,243.87,25.34,9.41,49.73,Express,9,Apple Pay,Delivered
ORD-005821,2024-09-27,2024,9,Q3,Fall,CUST-02656,Male,Premium,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Microwave Oven,231.34,4,0.25,694.02,453.67,240.35,34.63,49.9,Express,9,Apple Pay,Delivered
ORD-005822,2023-03-17,2023,3,Q1,Spring,CUST-06291,Male,Premium,Asia,Singapore,Books & Media,Software,VPN Premium 1Y,107.55,3,0.05,306.52,191.85,114.67,37.41,35.82,Express,18,Google Pay,Delivered
ORD-005823,2022-09-27,2022,9,Q3,Fall,CUST-05824,Female,VIP,North America,Canada,Clothing,Women's Wear,High-Waist Jeans,116.36,1,0.4,69.82,74.6,-4.78,-6.85,18.16,Standard,7,Apple Pay,Processing
ORD-005824,2022-12-27,2022,12,Q4,Winter,CUST-02486,Male,Premium,Asia,China,Beauty & Health,Skincare,Retinol Night Cream,28.02,2,0.25,42.03,27.42,14.61,34.76,83.37,Overnight,14,Cash on Delivery,Cancelled
ORD-005825,2021-06-07,2021,6,Q2,Summer,CUST-07745,Female,New,Europe,Italy,Clothing,Men's Wear,Hoodie Sweatshirt,52.74,4,0.5,105.48,145.72,-40.24,-38.15,9.0,Standard,7,Bank Transfer,Cancelled
ORD-005826,2023-01-03,2023,1,Q1,Winter,CUST-05942,Female,Regular,Europe,France,Home & Kitchen,Appliances,Microwave Oven,261.06,2,0.3,365.48,319.53,45.95,12.57,14.16,Standard,6,PayPal,Delivered
ORD-005827,2021-11-29,2021,11,Q4,Fall,CUST-06051,Male,New,Europe,UK,Books & Media,Software,Antivirus Pro,245.54,1,0.0,245.54,128.39,117.15,47.71,32.0,Express,9,Cash on Delivery,Cancelled
ORD-005828,2024-04-09,2024,4,Q2,Spring,CUST-02024,Male,Regular,Middle East,Kuwait,Books & Media,Books,Atomic Habits,23.64,3,0.1,63.83,45.09,18.74,29.36,5.86,Economy,16,PayPal,Delivered
ORD-005829,2024-07-05,2024,7,Q3,Summer,CUST-04825,Male,New,North America,USA,Books & Media,Software,Adobe Creative Cloud,139.72,10,0.0,1397.2,940.59,456.61,32.68,5.2,Standard,5,PayPal,Delivered
ORD-005830,2023-01-15,2023,1,Q1,Winter,CUST-01234,Female,Premium,Asia,Japan,Books & Media,Books,Thinking Fast and Slow,33.49,1,0.1,30.14,18.9,11.24,37.29,19.44,Standard,21,Cash on Delivery,Delivered
ORD-005831,2024-03-05,2024,3,Q1,Spring,CUST-06843,Female,Premium,North America,Canada,Clothing,Footwear,Adidas Ultraboost,87.86,10,0.0,878.6,469.24,409.36,46.59,3.64,Economy,9,Credit Card,Delivered
ORD-005832,2023-08-28,2023,8,Q3,Summer,CUST-06965,Female,New,North America,USA,Beauty & Health,Supplements,Whey Protein 2kg,77.05,4,0.2,246.56,209.4,37.16,15.07,8.22,Economy,9,PayPal,Cancelled
ORD-005833,2023-12-23,2023,12,Q4,Winter,CUST-05648,Female,Regular,Europe,Spain,Electronics,Smartphones,iPhone 14,849.58,2,0.5,849.58,1122.67,-273.09,-32.14,8.96,Economy,8,Apple Pay,Delivered
ORD-005834,2023-07-15,2023,7,Q3,Summer,CUST-03253,Male,Regular,Middle East,UAE,Beauty & Health,Supplements,Omega-3 Fish Oil,21.23,5,0.0,106.15,70.51,35.64,33.58,72.75,Overnight,18,PayPal,Returned
ORD-005835,2023-10-11,2023,10,Q4,Fall,CUST-07337,Male,Regular,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,95.09,1,0.0,95.09,69.13,25.96,27.3,32.53,Express,8,Apple Pay,Delivered
ORD-005836,2022-12-10,2022,12,Q4,Winter,CUST-01024,Female,New,Asia,Singapore,Books & Media,Books,Deep Work,33.48,1,0.1,30.13,21.15,8.98,29.8,63.99,Overnight,13,Bank Transfer,Processing
ORD-005837,2022-08-13,2022,8,Q3,Summer,CUST-04724,Male,Regular,Asia,China,Clothing,Men's Wear,Formal Shirt,78.8,6,0.15,401.88,229.64,172.24,42.86,85.54,Overnight,21,Apple Pay,Processing
ORD-005838,2021-08-23,2021,8,Q3,Summer,CUST-06634,Female,Regular,Asia,China,Books & Media,Books,Thinking Fast and Slow,14.35,1,0.0,14.35,7.78,6.57,45.78,35.54,Express,15,Google Pay,Delivered
ORD-005839,2022-11-11,2022,11,Q4,Fall,CUST-04423,Female,New,Asia,India,Clothing,Men's Wear,Classic T-Shirt,119.85,3,0.3,251.68,192.88,58.8,23.36,4.79,Economy,15,Google Pay,Delivered
ORD-005840,2023-06-12,2023,6,Q2,Summer,CUST-04225,Female,VIP,Europe,Spain,Books & Media,Software,Photo Editing Suite,143.0,1,0.3,100.1,103.05,-2.95,-2.95,12.77,Standard,14,Cash on Delivery,Delivered
ORD-005841,2022-05-11,2022,5,Q2,Spring,CUST-07176,Male,New,North America,Canada,Beauty & Health,Skincare,Hyaluronic Acid,85.26,1,0.15,72.47,59.1,13.37,18.45,3.99,Economy,8,Cash on Delivery,Delivered
ORD-005842,2023-05-16,2023,5,Q2,Spring,CUST-01607,Female,Regular,Europe,Spain,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,94.83,1,0.2,75.86,48.53,27.33,36.03,38.37,Express,6,Debit Card,Delivered
ORD-005843,2024-06-30,2024,6,Q2,Summer,CUST-01294,Female,Premium,Europe,Spain,Books & Media,Books,Atomic Habits,12.79,2,0.3,17.91,11.9,6.01,33.56,4.68,Economy,8,Apple Pay,Processing
ORD-005844,2021-10-24,2021,10,Q4,Fall,CUST-07832,Male,Regular,Middle East,Saudi Arabia,Home & Kitchen,Kitchen Tools,Cutting Board Set,122.94,3,0.15,313.5,176.78,136.72,43.61,35.77,Express,17,Google Pay,Delivered
ORD-005845,2022-12-02,2022,12,Q4,Winter,CUST-01038,Male,Regular,Europe,Germany,Electronics,Tablets,Amazon Fire HD 10,997.46,3,0.05,2842.76,2215.01,627.75,22.08,77.16,Overnight,11,PayPal,Returned
ORD-005846,2022-10-08,2022,10,Q4,Fall,CUST-07090,Female,VIP,Middle East,Saudi Arabia,Beauty & Health,Supplements,Omega-3 Fish Oil,77.96,2,0.15,132.53,107.92,24.61,18.57,23.94,Express,17,Google Pay,Processing
ORD-005847,2023-12-15,2023,12,Q4,Winter,CUST-07364,Male,Regular,Europe,Italy,Home & Kitchen,Appliances,Coffee Maker,33.09,6,0.5,99.27,119.44,-20.17,-20.32,8.22,Economy,10,Credit Card,Processing
ORD-005848,2022-09-17,2022,9,Q3,Fall,CUST-01510,Male,Regular,Asia,China,Books & Media,Books,Rich Dad Poor Dad,38.7,1,0.0,38.7,28.9,9.8,25.32,15.68,Standard,19,Apple Pay,Returned
ORD-005849,2023-04-13,2023,4,Q2,Spring,CUST-04515,Female,Premium,Middle East,Egypt,Electronics,Smartphones,Xiaomi 13,1023.25,6,0.05,5832.52,4524.13,1308.39,22.43,18.25,Standard,17,Debit Card,Delivered
ORD-005850,2024-04-23,2024,4,Q2,Spring,CUST-07384,Male,Regular,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,71.58,1,0.25,53.69,52.62,1.07,1.99,7.02,Economy,4,Cash on Delivery,Returned
ORD-005851,2022-03-20,2022,3,Q1,Spring,CUST-07224,Female,New,Middle East,Jordan,Clothing,Men's Wear,Formal Shirt,110.87,2,0.2,177.39,110.7,66.69,37.6,25.56,Express,8,Debit Card,Delivered
ORD-005852,2022-02-03,2022,2,Q1,Winter,CUST-07308,Male,VIP,Europe,Germany,Home & Kitchen,Furniture,Bedside Table,248.97,1,0.0,248.97,169.71,79.26,31.84,20.06,Express,12,Credit Card,Cancelled
ORD-005853,2022-04-16,2022,4,Q2,Spring,CUST-01472,Male,Premium,Asia,South Korea,Home & Kitchen,Appliances,Coffee Maker,232.0,3,0.25,522.0,336.52,185.48,35.53,9.9,Economy,12,Debit Card,Processing
ORD-005854,2024-07-04,2024,7,Q3,Summer,CUST-03890,Female,Premium,North America,Mexico,Beauty & Health,Skincare,Hyaluronic Acid,21.35,10,0.5,106.75,130.51,-23.76,-22.26,33.35,Express,9,Cash on Delivery,Delivered
ORD-005855,2023-01-19,2023,1,Q1,Winter,CUST-02342,Male,New,Asia,China,Clothing,Footwear,Adidas Ultraboost,145.96,2,0.0,291.92,174.22,117.7,40.32,49.97,Express,11,PayPal,Delivered
ORD-005856,2024-03-02,2024,3,Q1,Spring,CUST-06290,Male,Regular,North America,USA,Books & Media,Software,Photo Editing Suite,204.74,1,0.0,204.74,134.09,70.65,34.51,2.23,Economy,9,Apple Pay,Delivered
ORD-005857,2023-10-12,2023,10,Q4,Fall,CUST-03557,Female,New,North America,Mexico,Books & Media,Software,Microsoft Office 365,24.44,2,0.0,48.88,28.52,20.36,41.65,25.62,Express,5,Cash on Delivery,Delivered
ORD-005858,2022-07-09,2022,7,Q3,Summer,CUST-05751,Male,Regular,North America,Canada,Clothing,Men's Wear,Hoodie Sweatshirt,107.67,2,0.2,172.27,132.62,39.65,23.02,70.46,Overnight,4,Credit Card,Delivered
ORD-005859,2021-12-03,2021,12,Q4,Winter,CUST-07997,Female,Regular,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Cutting Board Set,130.08,3,0.0,390.24,227.4,162.84,41.73,95.59,Overnight,10,Google Pay,Cancelled
ORD-005860,2022-09-07,2022,9,Q3,Fall,CUST-07567,Female,Regular,Middle East,Kuwait,Electronics,Tablets,Huawei MatePad 11,330.84,1,0.15,281.21,164.26,116.95,41.59,40.55,Express,17,Apple Pay,Cancelled
